"가다007" "옮기다"
"가다008" "관심"
"가다008" "눈길"
"가다008" "쏠리다"
"가다009" "말"
"가다009" "소식"
"가다009" "알리다"
"가다009" "전하다"
"가다025" "사람"
"가다025" "죽다"
"가득히001" "분량"
"가득히001" "수효"
"가득히001" "범위"
"가득히001" "한도"
"가득히001" "차다"
"가득히002" "비다"
"가득히002" "사람"
"가득히002" "물건"
"가득히003" "냄새"
"가득히003" "빛"
"가득히003" "공간"
"가득히003" "퍼지다"
"가득히003" "상태"
"가득히004" "감정"
"가득히004" "정서"
"가득히004" "생각"
"가락005" "목소리"
"가락005" "높낮이"
"가락005" "길이"
"가락005" "통하다"
"가락005" "느끼다"
"가락005" "말"
"가락005" "기운"
"가락006" "음악"
"가락006" "통일"
"가락006" "이루다"
"가락006" "음"
"가락006" "연속"
"가락006" "노랫가락"
"가락006" "세다"
"가락006" "단위"
"가락007" "소리"
"가락007" "높낮이"
"가락007" "길"
"가락007" "리듬"
"가락007" "어울리다"
"가락007" "나타나다"
"가락007" "음"
"가락007" "흐름"
"가락007" "한자"
"가락007" "빌리다"
"가락007" "적다"
"가락007" "한다"
"가랑잎001" "나무"
"가랑잎001" "떨어지다"
"가랑잎001" "마르다"
"가랑잎001" "잎"
"가렵다001" "피부"
"가렵다001" "긁다"
"가렵다001" "느낌"
"가렵다001" "있다"
"가령007" "가정"
"가령007" "말"
"가로001" "왼쪽"
"가로001" "오른쪽"
"가로001" "NA"
"가로001" "방향"
"가로001" "길이"
"가로002" "왼쪽"
"가로002" "오른쪽"
"가로002" "방향"
"가로002" "옆"
"가로수001" "거리"
"가로수001" "미관"
"가로수001" "국민"
"가로수001" "보건"
"가로수001" "위하다"
"가로수001" "길"
"가로수001" "따르다"
"가로수001" "줄지다"
"가로수001" "심다"
"가로수001" "나무"
"가루001" "물건"
"가루001" "보다"
"가루001" "정도"
"가루001" "부수다"
"가루001" "갈다"
"가루001" "만들다"
"가루약001" "가루"
"가루약001" "되다"
"가루약001" "약"
"가루우유001" "우유"
"가루우유001" "속"
"가루우유001" "수분"
"가루우유001" "증발"
"가루우유001" "농축"
"가루우유001" "가루"
"가루우유001" "만들다"
"가마솥001" "솥"
"가만가만001" "움직임"
"가만가만001" "드러나다"
"가만히001" "움직이다"
"가만히001" "말"
"가만히003" "마음"
"가만히003" "가다듬다"
"가만히004" NA
"가뭄001" "오랫동안"
"가뭄001" "계속"
"가뭄001" "비"
"가뭄001" "내리다"
"가뭄001" "날씨"
"가방001" "물건"
"가방001" "넣다"
"가방001" "들다"
"가방001" "메다"
"가방001" "다니다"
"가방001" "있다"
"가방001" "만들다"
"가방001" "용구"
"가방001" "가죽"
"가방001" "비닐"
"가방001" "만든다"
"가볍다001" "무게"
"가볍다001" "일반"
"가볍다001" "기준"
"가볍다001" "되다"
"가볍다001" "대상"
"가볍다002" "비중"
"가볍다002" "가치"
"가볍다002" "책임"
"가볍다002" "적다"
"가볍다003" "죄과"
"가볍다003" "실수"
"가볍다006" "몸"
"가볍다006" "손발"
"가볍다006" "움직임"
"가볍다006" "재다"
"가볍다012" "소리"
"가볍다012" "색깔"
"가볍다013" "세금"
"가볍다013" "잘못"
"가볍다013" "대하다"
"가볍다013" "대가"
"가볍다013" "치르다"
"가볍다013" "형량"
"가볍다013" "벌금"
"가볍다015" "마음"
"가사011" "가곡"
"가사011" "가요"
"가사011" "오페라"
"가사011" "불리다"
"가사011" "전제"
"가사011" "하다"
"가사011" "쓰이다"
"가사011" "글"
"가수015" "노래"
"가수015" "부르다"
"가수015" "직업인"
"가수015" "사람"
"가스001" "기체"
"가스001" "물질"
"가스001" "이르다"
"가스001" "말"
"가스002" "연료"
"가스002" "사용"
"가스002" "기체"
"가스003" "살상"
"가스003" "무기"
"가스003" "사용"
"가스003" "기체"
"가스004" "소화"
"가스004" "기관"
"가스004" "내용물"
"가스004" "부패"
"가스004" "생기다"
"가스004" "기체"
"가슴001" "배"
"가슴001" "목"
"가슴001" "사이"
"가슴001" "앞부분"
"가슴002" "목과"
"가슴002" "가로막"
"가슴002" "사이"
"가슴002" "부분"
"가슴002" "심장"
"가슴002" "허파"
"가슴002" "있다"
"가슴003" "등뼈"
"가슴003" "갈비뼈"
"가슴003" "가슴뼈"
"가슴003" "가로막"
"가슴003" "이루어지다"
"가슴003" "원통"
"가슴003" "모양"
"가슴003" "부분"
"가슴003" "심장"
"가슴003" "허파"
"가슴003" "식도"
"가슴003" "보호"
"가슴003" "흉근"
"가슴003" "운동"
"가슴003" "호흡"
"가슴003" "운동"
"가슴003" "돕다"
"가슴004" "마음"
"가슴004" "생각"
"가슴005" "윗옷"
"가슴005" "가슴"
"가슴005" "부분"
"가슴006" "여자"
"가슴006" "젖"
"가슴006" "이르다"
"가슴006" "말"
"가슴007" "절지동물"
"가슴007" "가슴"
"가슴007" "부분"
"가슴007" "마디"
"가슴속001" "마음"
"가슴속001" "속"
"가시001" "바늘"
"가시001" "하다"
"가시001" "돋치다"
"가시002" "물고기"
"가시002" "잔뼈"
"가시003" "살"
"가시003" "박히다"
"가시003" "나무"
"가시003" "거스러미"
"가시004" "남"
"가시004" "공격"
"가시004" "불평불만"
"가시004" "뜻"
"가시004" "담다"
"가시004" "표현"
"가시004" "비유"
"가시004" "이르다"
"가시004" "말"
"가시005" "식물"
"가시005" "줄기"
"가시005" "잎"
"가시005" "열매"
"가시005" "싸다"
"가시005" "겉면"
"가시005" "바늘"
"가시005" "하다"
"가시005" "돋아나다"
"가시005" "식물"
"가시005" "몸"
"가시005" "보호"
"가시005" "위하다"
"가시005" "잎"
"가시005" "하다"
"가시005" "변태"
"가엾다001" "마음"
"가요002" "대중"
"가요002" "즐기다"
"가요002" "부르다"
"가요002" "노래"
"가요003" "민요"
"가요003" "동요"
"가요003" "유행가"
"가요003" "노래"
"가요003" "이르다"
"가요003" "말"
"가요004" "악가"
"가요004" "속요"
"가요004" "이르다"
"가요004" "말"
"가요005" "조선"
"가요005" "시대"
"가요005" "길"
"가요005" "임금"
"가요005" "환영"
"가요005" "때"
"가요005" "행하다"
"가요005" "춤"
"가요005" "노래"
"가운데001" "일정"
"가운데001" "공간"
"가운데001" "길이"
"가운데001" "갖다"
"가운데001" "사물"
"가운데001" "한쪽"
"가운데001" "치우치다"
"가운데001" "끝"
"가운데001" "거리"
"가운데001" "떨어지다"
"가운데001" "부분"
"가운데002" "양쪽"
"가운데002" "사이"
"가운데003" "여럿"
"가운데003" "이루어지다"
"가운데003" "일정"
"가운데003" "범위"
"가운데003" "안"
"가운데004" "순서"
"가운데004" "처음"
"가운데004" "마지막"
"가운데004" "중간"
"가운데005" "일"
"가운데005" "상태"
"가운데005" "이루어지다"
"가운데005" "범위"
"가운데005" "안"
"가위001" "옷감"
"가위001" "종이"
"가위001" "머리털"
"가위001" "자르다"
"가위001" "기구"
"가위001" "날"
"가위001" "쇠"
"가위001" "교차"
"가위001" "가운데"
"가위001" "사북"
"가위001" "박다"
"가위001" "지레"
"가위001" "원리"
"가위001" "이용"
"가위001" "다리"
"가위001" "NA"
"가위001" "NA"
"가위001" "하다"
"가위001" "자르다"
"가위002" "가위바위보"
"가위002" "집게손가락"
"가위002" "가운뎃손가락"
"가위002" "엄지손가락"
"가위002" "벌리다"
"가위002" "내미다"
"가위002" "동작"
"가위002" "손"
"가위바위보001" "손"
"가위바위보001" "내밀다"
"가위바위보001" "모양"
"가위바위보001" "따르다"
"가위바위보001" "순서"
"가위바위보001" "승부"
"가위바위보001" "정하다"
"가위바위보001" "방법"
"가위바위보001" "손가락"
"가위바위보001" "NA"
"가위바위보001" "가위"
"가위바위보001" "주먹"
"가위바위보001" "쥐다"
"가위바위보001" "바위"
"가위바위보001" "손가락"
"가위바위보001" "NA"
"가위바위보001" "보다"
"가위바위보001" "하다"
"가위바위보001" "가위"
"가위바위보001" "보"
"가위바위보001" "바위"
"가위바위보001" "가위"
"가위바위보001" "보다"
"가위바위보001" "바위"
"가위바위보001" "이기다"
"가을001" "해"
"가을001" "철"
"가을001" "가운데"
"가을001" "철"
"가을001" "여름"
"가을001" "겨울"
"가을001" "사이"
"가을001" "달"
"가을001" "월"
"가을001" "절기"
"가을001" "입추"
"가을001" "입동"
"가을001" "전"
"가을001" "이른다"
"가을날001" "가을철"
"가을날001" "날"
"가을날001" "그날"
"가을날001" "날씨"
"가을철001" "계절"
"가을철001" "가을"
"가을철001" "때"
"가자미001" "넙칫과"
"가자미001" "붕"
"가자미001" "넙칫과"
"가자미001" "넙치가자미"
"가자미001" "동백가자미"
"가자미001" "참가자미"
"가자미001" "목탁가자미"
"가자미001" "줄가자미"
"가자미001" "이르다"
"가자미001" "말"
"가자미001" "몸"
"가자미001" "타원"
"가자미001" "눈"
"가자미001" "오른쪽"
"가자미001" "몰리다"
"가자미001" "붙다"
"가자미001" "넙치"
"가자미001" "몸"
"가장008" "가정"
"가장008" "이끌다"
"가장008" "사람"
"가장009" "남편"
"가장009" "이르다"
"가장009" "말"
"가장자리001" "둘레"
"가장자리001" "끝"
"가장자리001" "해당"
"가장자리001" "부분"
"가정적001" "가정"
"가정적001" "관계"
"가정적001" "가정"
"가족001" "부부"
"가족001" "중심"
"가족001" "친족"
"가족001" "관계"
"가족001" "있다"
"가족001" "사람"
"가족001" "집단"
"가족001" "구성원"
"가족001" "혼인"
"가족001" "혈연"
"가족001" "입양"
"가족001" "이루어지다"
"가죽001" "동물"
"가죽001" "몸"
"가죽001" "감싸다"
"가죽001" "껍질"
"가죽002" "동물"
"가죽002" "몸"
"가죽002" "벗기다"
"가죽002" "껍질"
"가죽002" "가공"
"가죽002" "만들다"
"가죽002" "물건"
"가죽003" "사람"
"가죽003" "피부"
"가죽003" "낮잡다"
"가죽003" "이르다"
"가죽003" "말"
"가지001" "나무"
"가지001" "풀"
"가지001" "원줄기"
"가지001" "뻗다"
"가지001" "나오다"
"가지001" "줄기"
"가지002" "근본"
"가지002" "갈라지다"
"가지002" "나오다"
"가지003" "단독"
"가지003" "쓰이다"
"가지003" "어근"
"가지003" "단어"
"가지003" "붙다"
"가지003" "단어"
"가지003" "구성"
"가지003" "부분"
"가지003" "앞가지"
"가지003" "뒷가지"
"가지005" "가짓과"
"가지005" "한해살이풀"
"가지005" "높이"
"가지005" "이다"
"가지005" "온몸"
"가지005" "털"
"가지005" "NA"
"가지005" "잎"
"가지005" "어긋나다"
"가지005" "줄기"
"가지005" "잎"
"가지005" "자주색"
"가지005" "월"
"가지005" "흰색"
"가지005" "자주색"
"가지005" "통꽃"
"가지005" "피다"
"가지005" "열매"
"가지005" "식용"
"가지005" "원산지"
"가지005" "세계"
"가지005" "각지"
"가지005" "여"
"가지005" "종이"
"가지005" "분포"
"가지006" "가지"
"가지006" "열매"
"가지006" "자줏빛"
"가지006" "원통"
"가지006" "모양"
"가지006" "익히다"
"가지006" "반찬"
"가지006" "쓴다"
"가짜001" "거짓"
"가짜001" "참"
"가짜001" "꾸미다"
"가축002" "집"
"가축002" "기르다"
"가축002" "짐승"
"가축002" "말"
"가축002" "돼지"
"가축002" "닭"
"가축002" "개"
"가축002" "이른다"
"가치008" "사물"
"가치008" "지니다"
"가치008" "쓸모"
"가치009" "대상"
"가치009" "인간"
"가치009" "관계"
"가치009" "의하다"
"가치009" "지니다"
"가치009" "되다"
"가치009" "중요"
"가치010" "인간"
"가치010" "욕구"
"가치010" "관심"
"가치010" "대상"
"가치010" "목표"
"가치010" "되다"
"가치010" "NA"
"가치010" "미"
"가치010" "이르다"
"가치010" "말"
"가톨릭001" "가톨릭교회"
"가톨릭001" "가톨릭교도"
"가톨릭001" "이르다"
"가톨릭001" "말"
"가톨릭002" "그리스도"
"가톨릭002" "정통"
"가톨릭002" "교의"
"가톨릭002" "믿다"
"가톨릭002" "종교"
"가톨릭002" "교황"
"가톨릭002" "수장"
"가톨릭002" "하다"
"가톨릭002" "로마"
"가톨릭002" "가톨릭교"
"가톨릭002" "교황"
"가톨릭002" "승인"
"가톨릭002" "그리스"
"가톨릭002" "정교회"
"가톨릭002" "나누다"
"가톨릭003" "가톨릭교"
"가톨릭003" "그리스"
"가톨릭003" "정교회"
"가톨릭003" "구별"
"가톨릭003" "이르다"
"가톨릭003" "말"
"각각001" "사람"
"각각001" "물건"
"각각001" "하나하나"
"각국001" "나라"
"각국001" "나라"
"각자002" "각각"
"각자002" "자신"
"각자003" "각각"
"각자003" "사람"
"간001" "음식물"
"간001" "짠맛"
"간001" "내다"
"간001" "물질"
"간001" "소금"
"간001" "간장"
"간001" "된장"
"간001" "이른다"
"간002" "음식물"
"간002" "정도"
"간014" "가로막"
"간014" "밑"
"간014" "오른쪽"
"간014" "있다"
"간014" "기관"
"간014" "탄수화물"
"간014" "저장"
"간014" "단백질"
"간014" "당"
"간014" "대사"
"간014" "조절"
"간014" "해독"
"간014" "작용"
"간014" "한다"
"간식002" "끼니"
"간식002" "끼니"
"간식002" "사이"
"간식002" "음식"
"간식002" "먹다"
"간식002" "음식"
"간장001" "음식"
"간장001" "간"
"간장001" "맞추다"
"간장001" "쓰다"
"간장001" "짠맛"
"간장001" "흑갈색"
"간장001" "액체"
"간장001" "메주"
"간장001" "소금물"
"간장001" "정도"
"간장001" "담그다"
"간장001" "우려내다"
"간장001" "뒤"
"간장001" "국물"
"간장001" "떠내다"
"간장001" "솥"
"간장001" "붓다"
"간장001" "달이다"
"간장001" "만든다"
"간접적001" "연결"
"간접적001" "중간"
"간접적001" "통하다"
"간접적001" "이어지다"
"간지럼001" "느낌"
"간지럽다001" "살"
"간지럽다001" "닿다"
"간지럽다001" "스치다"
"간지럽다001" "때"
"간지럽다001" "견디다"
"간지럽다001" "자리"
"간지럽다001" "자리"
"간지럽다001" "느낌"
"간지럽다001" "있다"
"간첩001" "국가"
"간첩001" "단체"
"간첩001" "비밀"
"간첩001" "상황"
"간첩001" "알아내다"
"간첩001" "경쟁"
"간첩001" "대립"
"간첩001" "관계"
"간첩001" "있다"
"간첩001" "국가"
"간첩001" "단체"
"간첩001" "제공"
"간첩001" "사람"
"간추리다002" "글"
"간추리다002" "점"
"간추리다002" "고르다"
"간추리다002" "정리"
"간판002" "기관"
"간판002" "상점"
"간판002" "영업소"
"간판002" "이름"
"간판002" "판매"
"간판002" "상품"
"간판002" "업종"
"간판002" "쓰다"
"간판002" "사람"
"간판002" "눈"
"간판002" "뜨이다"
"간판002" "걸다"
"간판002" "붙이다"
"간판002" "표지"
"간판004" "겉"
"간판004" "내세우다"
"간판004" "외모"
"간판004" "학벌"
"간판004" "경력"
"간판004" "명분"
"간판004" "속"
"간판004" "이르다"
"간판004" "말"
"간호사001" "의사"
"간호사001" "진료"
"간호사001" "돕다"
"간호사001" "환자"
"간호사001" "돌보다"
"간호사001" "사람"
"간호사001" "법"
"간호사001" "자격"
"간호사001" "정하다"
"갈다001" "있다"
"갈다001" "사물"
"갈다001" "바꾸다"
"갈다002" "직책"
"갈다002" "있다"
"갈다002" "사람"
"갈다002" "사람"
"갈다002" "바꾸다"
"갈다003" "날"
"갈다003" "세우다"
"갈다003" "표면"
"갈다003" "하다"
"갈다003" "위하다"
"갈다003" "물건"
"갈다003" "대다"
"갈다003" "문지르다"
"갈등001" "칡"
"갈등001" "등나무"
"갈등001" "얽히다"
"갈등001" "개인"
"갈등001" "집단"
"갈등001" "사이"
"갈등001" "목표"
"갈등001" "이해관계"
"갈등001" "적대시"
"갈등001" "충돌"
"갈등001" "상태"
"갈등002" "소설"
"갈등002" "희곡"
"갈등002" "등장인물"
"갈등002" "사이"
"갈등002" "일어나다"
"갈등002" "대립"
"갈등002" "충돌"
"갈등002" "등장인물"
"갈등002" "환경"
"갈등002" "사이"
"갈등002" "모순"
"갈등002" "대립"
"갈등002" "이르다"
"갈등002" "말"
"갈등003" "이상"
"갈등003" "상반"
"갈등003" "요구"
"갈등003" "욕구"
"갈등003" "기회"
"갈등003" "목표"
"갈등003" "직면"
"갈등003" "때"
"갈등003" "선택"
"갈등003" "하다"
"갈등003" "상태"
"갈라지다003" "이상"
"갈라지다003" "나누다"
"갈라지다004" "헤어지다"
"갈라지다004" "관계"
"갈라지다004" "끊다"
"갈래001" "이상"
"갈래001" "갈라지다"
"갈래001" "나가다"
"갈래001" "낱낱"
"갈래001" "부분"
"갈래001" "계통"
"갈래002" "갈라지다"
"갈래002" "낱낱"
"갈래002" "세다"
"갈래002" "단위"
"갈래003" "문예"
"갈래003" "양식"
"갈래003" "종류"
"갈래003" "문학"
"갈래003" "서정"
"갈래003" "서사"
"갈래003" "극"
"갈래003" "시"
"갈래003" "소설"
"갈래003" "희곡"
"갈래003" "수필"
"갈래003" "평론"
"갈래003" "나누다"
"갈래003" "기본"
"갈래003" "이른다"
"갈매기001" "갈매깃과"
"갈매기001" "새"
"갈매기001" "이르다"
"갈매기001" "말"
"갈매기001" "괭이갈매기"
"갈매기001" "붉은부리갈매기"
"갈매기001" "재갈매기"
"갈매기001" "제비갈매기"
"갈매기002" "갈매깃과"
"갈매기002" "몸"
"갈매기002" "길이"
"갈매기002" "NA"
"갈매기002" "날개"
"갈매기002" "길이"
"갈매기002" "정도"
"갈매기002" "머리"
"갈매기002" "몸"
"갈매기002" "흰색"
"갈매기002" "날개"
"갈매기002" "회색"
"갈매기002" "부리"
"갈매기002" "다리"
"갈매기002" "노란색"
"갈매기002" "물갈퀴"
"갈매기002" "헤엄"
"갈매기002" "치다"
"갈매기002" "물고기"
"갈매기002" "잡아먹다"
"갈매기002" "해안"
"갈매기002" "항구"
"갈매기002" "사다"
"갈매기002" "북반구"
"갈매기002" "분포"
"갈비001" "소나"
"갈비001" "돼지"
"갈비001" "닭"
"갈비001" "가슴통"
"갈비001" "이루다"
"갈비001" "좌우"
"갈비001" "굽다"
"갈비001" "뼈"
"갈비001" "살"
"갈비001" "식용"
"갈비001" "이르다"
"갈비001" "말"
"갈비002" "몸"
"갈비002" "야위다"
"갈비002" "뼈"
"갈비002" "남다"
"갈비002" "마르다"
"갈비002" "사람"
"갈비002" "놀림조"
"갈비002" "이르다"
"갈비002" "말"
"갈비탕001" "소"
"갈비탕001" "갈비"
"갈비탕001" "물"
"갈비탕001" "넣다"
"갈비탕001" "끓이다"
"갈비탕001" "음식"
"갈색001" "빛"
"갈색001" "띠다"
"갈색001" "주홍색"
"갈치001" "모양"
"갈치001" "은백색"
"갈치001" "바닷물고기"
"갈퀴001" "낙엽"
"갈퀴001" "곡물"
"갈퀴001" "긁어모으다"
"갈퀴001" "쓰다"
"갈퀴001" "기구"
"갈퀴001" "한쪽"
"갈퀴001" "끝"
"갈퀴001" "휘어지다"
"갈퀴001" "갈고리"
"갈퀴001" "모양"
"갈퀴001" "대쪽"
"갈퀴001" "철사"
"갈퀴001" "묶다"
"갈퀴001" "만든다"
"감001" "감나무"
"감001" "열매"
"감001" "모양"
"감001" "빛"
"감001" "익기"
"감001" "전"
"감001" "맛"
"감001" "나다"
"감001" "익다"
"감001" "단맛"
"감001" "나다"
"감001" "먹다"
"감001" "하다"
"감001" "껍질"
"감001" "벗기다"
"감001" "곶감"
"감001" "만들다"
"감001" "한다"
"감020" "느낌"
"감020" "생각"
"감021" "수신기"
"감021" "측정기"
"감021" "전파"
"감021" "소리"
"감021" "받다"
"감021" "정도"
"감각002" "눈"
"감각002" "코"
"감각002" "귀"
"감각002" "혀"
"감각002" "살갗"
"감각002" "통하다"
"감각002" "바깥"
"감각002" "자극"
"감각002" "알아차리다"
"감각003" "사물"
"감각003" "받다"
"감각003" "인상"
"감각003" "느낌"
"감격001" "마음"
"감격001" "느끼다"
"감격001" "감동"
"감격001" "감동"
"감격002" "고마움"
"감격002" "느낌"
"감기004" "바이러스"
"감기004" "말미암다"
"감기004" "걸리다"
"감기004" "호흡"
"감기004" "계통"
"감기004" "병"
"감기004" "보통"
"감기004" "코"
"감기004" "막히다"
"감기004" "열"
"감기004" "나다"
"감기004" "머리"
"감기약001" "감기"
"감기약001" "치료"
"감기약001" "쓰다"
"감기약001" "약"
"감나무001" "감나뭇과"
"감나무001" "식물"
"감나무001" "높이다"
"감나무001" "미터"
"감나무001" "정도"
"감나무001" "가을"
"감나무001" "주황색"
"감나무001" "붉은색"
"감나무001" "감"
"감나무001" "하다"
"감나무001" "열매"
"감나무001" "열리다"
"감다001" "눈꺼풀"
"감다001" "내리다"
"감다001" "눈동자"
"감다001" "덮다"
"감동002" "느끼다"
"감동002" "마음"
"감동002" "움직임"
"감동적001" "느끼다"
"감동적001" "마음"
"감동적001" "움직이다"
"감명001" "감격"
"감명001" "마음"
"감명001" "NA"
"감명001" "새겨지다"
"감명001" "느낌"
"감사008" "고마움"
"감사008" "나타내다"
"감사008" "인사"
"감사009" "여기다"
"감사009" "마음"
"감상005" "예술"
"감상005" "작품"
"감상005" "이해"
"감상005" "즐기다"
"감상005" "평가"
"감옥002" "죄인"
"감옥002" "가두다"
"감옥002" "곳"
"감옥002" "한때"
"감옥002" "형무소"
"감옥002" "부르다"
"감옥002" "교도소"
"감옥002" "NA"
"감옥003" "대하다"
"감옥003" "제국"
"감옥003" "때"
"감옥003" "형벌"
"감옥003" "집행"
"감옥003" "관하다"
"감옥003" "일"
"감옥003" "맡아보다"
"감옥003" "관청"
"감옥003" "융희"
"감옥003" "원년"
"감옥003" "감옥서"
"감옥003" "고치다"
"감자001" "가짓과"
"감자001" "여러해살이풀"
"감자001" "높이"
"감자001" "이다"
"감자001" "잎"
"감자001" "겹잎"
"감자001" "어긋나다"
"감자001" "초여름"
"감자001" "흰색"
"감자001" "자주색"
"감자001" "통꽃"
"감자001" "줄기"
"감자001" "끝"
"감자001" "피다"
"감자001" "비교"
"감자001" "기후"
"감자001" "자라다"
"감자001" "성장"
"감자001" "기간"
"감자001" "남아메리카"
"감자001" "칠레"
"감자001" "원산지"
"감자001" "온대"
"감자001" "한대"
"감자001" "재배"
"감자002" "감자"
"감자002" "덩이줄기"
"감자002" "황록색"
"감자002" "녹말"
"감자002" "식용"
"감자002" "가공"
"감자002" "쓴다"
"감정006" "현상"
"감정006" "일"
"감정006" "대하다"
"감정006" "일어나다"
"감정006" "마음"
"감정006" "느끼다"
"감정006" "기분"
"감정010" "사물"
"감정010" "특성"
"감정010" "참"
"감정010" "거짓"
"감정010" "분별"
"감정010" "판정"
"감정011" "재판"
"감정011" "도움"
"감정011" "주다"
"감정011" "위하다"
"감정011" "재판"
"감정011" "관련"
"감정011" "특정"
"감정011" "사항"
"감정011" "대하다"
"감정011" "분야"
"감정011" "전문가"
"감정011" "의견"
"감정011" "지식"
"감정011" "보다"
"감정011" "하다"
"감정011" "일"
"감추다001" "남"
"감추다001" "보다"
"감추다001" "찾아내다"
"감추다001" "가리다"
"감추다001" "숨기다"
"감탄001" "마음속"
"감탄001" "느끼다"
"감탄001" "탄복"
"감탄하다001" "마음속"
"감탄하다001" "느끼다"
"감탄하다001" "탄복"
"갑011" "물건"
"갑011" "담다"
"갑011" "상자"
"갑013" "형체"
"갑013" "완성"
"갑013" "도자기"
"갑013" "NA"
"갑013" "때"
"갑013" "담다"
"갑013" "그릇"
"갑옷001" "예전"
"갑옷001" "싸움"
"갑옷001" "하다"
"갑옷001" "때"
"갑옷001" "적"
"갑옷001" "창검"
"갑옷001" "화살"
"갑옷001" "막다"
"갑옷001" "위하다"
"갑옷001" "입다"
"갑옷001" "옷"
"갑옷001" "동양"
"갑옷001" "쇠"
"갑옷001" "가죽"
"갑옷001" "되다"
"갑옷001" "미늘"
"갑옷001" "붙이다"
"갑옷001" "만들다"
"갑옷001" "하다"
"갑자기001" "생각"
"값001" "사고파다"
"값001" "물건"
"값001" "일정"
"값001" "매겨지다"
"값001" "액수"
"값002" "물건"
"값002" "사고팔다"
"값002" "때"
"값002" "주고받다"
"값002" "돈"
"값003" "사물"
"값003" "중요"
"값003" "의의"
"값004" "노력"
"값004" "희생"
"값004" "따르다"
"값004" "대가"
"값005" "노릇"
"값005" "구실"
"값006" "글자"
"값006" "식"
"값006" "취하다"
"값006" "수치"
"값008" "수치"
"값008" "뜻"
"값008" "나타내다"
"값008" "말"
"갓001" "예전"
"갓001" "어른"
"갓001" "되다"
"갓001" "남자"
"갓001" "머리"
"갓001" "쓰다"
"갓001" "의관"
"갓001" "가다"
"갓001" "대오리"
"갓001" "갓양태"
"갓001" "갓모자"
"갓001" "만들다"
"갓001" "붙이다"
"갓001" "위"
"갓001" "갓싸개"
"갓001" "바르다"
"갓001" "먹칠"
"갓001" "옻칠"
"갓001" "NA"
"갓001" "갓끈"
"갓001" "달다"
"갓001" "쓴다"
"갓002" "모양"
"갓002" "물건"
"갓난아기001" "갓난아이"
"갓난아기001" "이르다"
"갓난아기001" "말"
"갓난애001" "갓난아이"
"갓난애001" "준말"
"강001" "흐르다"
"강001" "물줄기"
"강가001" "강의"
"강가001" "자리"
"강가001" "잇닿다"
"강가001" "땅"
"강가001" "부근"
"강남001" "강의"
"강남001" "남쪽"
"강남001" "지역"
"강남002" "한강"
"강남002" "이남"
"강남002" "지역"
"강남003" "전라남도"
"강남003" "순천시"
"강남003" "이름"
"강남004" "중국"
"강남004" "양쯔강"
"강남004" "남쪽"
"강남004" "지역"
"강남004" "이르다"
"강남004" "말"
"강남004" "남쪽"
"강남004" "곳"
"강남004" "뜻"
"강남004" "쓴다"
"강남005" "예전"
"강남005" "중국"
"강남005" "이르다"
"강남005" "말"
"강낭콩001" "콩과"
"강낭콩001" "한해살이풀"
"강낭콩001" "여름"
"강낭콩001" "흰색"
"강낭콩001" "자주색"
"강낭콩001" "꽃"
"강낭콩001" "피다"
"강낭콩001" "열매"
"강낭콩001" "꼬투리"
"강낭콩001" "맺히다"
"강낭콩001" "밥"
"강낭콩001" "지다"
"강낭콩001" "때"
"강낭콩001" "넣다"
"강낭콩001" "먹다"
